10381;20190828;3;15.4;17.7;24.3;33.4;67.7;2.0;12.2;8.2;3.7;0.0;1005.3
10381;20190827;3;15.8;17.2;23.8;31.4;71.8;2.0;9.5;10.0;3.2;0.0;1008.1
10381;20190826;3;14.0;16.8;23.0;31.7;70.3;2.0;11.6;6.5;4.3;1.6;1010.3
10381;20190825;3;15.9;18.7;24.2;31.2;55.4;3.0;9.8;11.5;1.8;0.0;1011.5
10381;20190824;3;10.2;12.6;21.2;29.1;63.3;3.0;10.3;11.7;1.3;0.0;1014.0
10381;20190823;3;9.0;11.3;19.5;28.0;66.7;2.0;6.7;13.2;1.1;0.0;1016.4
10381;20190822;3;7.4;9.4;17.9;26.3;66.5;2.0;7.6;12.6;1.8;0.0;1017.6
10381;20190821;3;9.5;11.1;17.0;23.1;68.9;2.0;8.6;11.8;2.7;0.0;1017.4
10381;20190820;3;9.1;10.7;18.1;24.2;66.3;2.0;7.9;6.1;6.7;0.5;1011.9
10381;20190819;3;10.7;12.4;18.1;23.8;74.2;2.0;11.5;9.1;4.6;0.0;1006.0
10381;20190818;3;14.8;16.6;19.8;26.5;87.0;3.0;12.4;2.5;6.6;10.4;998.2
10381;20190817;3;9.4;11.9;19.6;27.7;63.5;3.0;12.0;3.5;6.8;0.3;1001.3
10381;20190816;3;9.9;12.4;17.6;23.2;75.8;3.0;10.6;5.6;4.8;0.0;1005.5
10381;20190815;3;7.0;9.7;17.3;22.6;67.8;3.0;11.3;1.9;6.3;0.1;1003.1
10381;20190814;3;7.5;10.4;16.0;22.0;62.5;3.0;13.2;11.8;2.8;0.0;1007.4
10381;20190813;3;8.4;11.5;17.6;22.1;62.7;3.0;15.6;9.9;4.4;0.0;1005.5
10381;20190812;3;14.0;16.1;19.9;22.9;63.4;3.0;10.6;4.6;6.5;0.0;1004.4
10381;20190811;3;11.8;14.8;22.0;28.6;57.8;2.0;10.5;10.1;3.9;0.0;1004.7
10381;20190810;3;14.7;18.5;23.2;28.1;60.7;3.0;15.0;7.3;5.3;0.0;1001.0
10381;20190809;3;10.6;12.2;20.9;27.5;64.6;2.0;8.6;10.4;5.1;0.0;1002.2
10381;20190808;3;11.8;13.7;20.0;26.1;65.4;3.0;14.8;11.7;2.4;0.0;1000.6
10381;20190807;3;14.1;16.0;20.1;25.3;79.9;2.0;10.3;4.0;6.6;5.5;997.2
10381;20190806;3;12.9;15.5;21.0;28.3;75.8;2.0;11.2;7.8;5.8;1.0;999.9
10381;20190805;3;10.6;12.2;19.3;24.3;72.5;2.0;7.2;4.6;6.0;0.0;1002.3
10381;20190804;3;11.4;;18.4;23.9;74.2;2.0;10.9;7.1;4.3;0.0;1006.0
10381;20190803;3;12.7;14.4;19.0;25.6;70.8;2.0;11.4;10.6;4.8;0.0;1004.8
10381;20190802;3;11.4;13.0;17.5;25.3;85.8;2.0;9.3;7.3;3.5;8.5;1005.1
10381;20190801;3;12.6;14.2;18.7;24.4;78.3;2.0;8.4;6.0;5.1;0.3;1006.9
10381;20190731;3;13.4;15.0;19.2;23.3;88.2;2.0;16.6;3.1;5.3;23.2;1005.0
10381;20190730;3;15.4;18.5;21.9;26.0;85.9;3.0;9.0;2.9;6.6;0.0;1001.3
